[2025-05-19T18:14:44.562+0000][0.008s][1668][1771][info] Heap region size: 16M
[2025-05-19T18:14:51.240+0000][6.686s][1668][1771][trace] Restored [Ljava.lang.ThreadGroup; archived mirror 0x00000007bef2ef00
[2025-05-19T18:14:51.240+0000][6.686s][1668][1771][trace] Restored java.util.Dictionary archived mirror 0x00000007bef32ce8
[2025-05-19T18:14:51.240+0000][6.686s][1668][1771][trace] Restored java.util.Map archived mirror 0x00000007bef32d58
[2025-05-19T18:14:51.240+0000][6.687s][1668][1771][trace] Restored java.util.Hashtable archived mirror 0x00000007bef32c30
[2025-05-19T18:14:51.241+0000][6.687s][1668][1771][trace] Restored java.util.Properties archived mirror 0x00000007bef32b70
[2025-05-19T18:14:51.241+0000][6.687s][1668][1771][trace] Restored java.lang.Module archived mirror 0x00000007bef32a38
[2025-05-19T18:14:51.241+0000][6.687s][1668][1771][trace] Restored java.lang.reflect.AccessibleObject archived mirror 0x00000007bef25618
[2025-05-19T18:14:51.241+0000][6.687s][1668][1771][trace] Restored [Ljava.lang.reflect.AccessibleObject; archived mirror 0x00000007bef255a8
[2025-05-19T18:14:51.241+0000][6.688s][1668][1771][trace] Restored java.lang.reflect.Member archived mirror 0x00000007bef25530
[2025-05-19T18:14:51.242+0000][6.688s][1668][1771][trace] Restored [Ljava.lang.reflect.Member; archived mirror 0x00000007bef254c0
[2025-05-19T18:14:51.242+0000][6.688s][1668][1771][trace] Restored java.lang.reflect.Field archived mirror 0x00000007bef32938
[2025-05-19T18:14:51.242+0000][6.688s][1668][1771][trace] Restored java.lang.reflect.Parameter archived mirror 0x00000007bef328a8
[2025-05-19T18:14:51.242+0000][6.688s][1668][1771][trace] Restored java.lang.reflect.Executable archived mirror 0x00000007bef25450
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored [Ljava.lang.reflect.Executable; archived mirror 0x00000007bef253e0
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored java.lang.reflect.Method archived mirror 0x00000007bef327c0
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored java.lang.reflect.Constructor archived mirror 0x00000007bef25370
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored [Ljava.lang.reflect.Constructor; archived mirror 0x00000007bef25300
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored jdk.internal.reflect.MagicAccessorImpl archived mirror 0x00000007bef32728
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored jdk.internal.reflect.MethodAccessor archived mirror 0x00000007bef326b8
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored jdk.internal.reflect.MethodAccessorImpl archived mirror 0x00000007bef32648
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored jdk.internal.reflect.ConstructorAccessor archived mirror 0x00000007bef325d8
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored jdk.internal.reflect.ConstructorAccessorImpl archived mirror 0x00000007bef32568
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored jdk.internal.reflect.DelegatingClassLoader archived mirror 0x00000007bef324f8
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored jdk.internal.reflect.ConstantPool archived mirror 0x00000007bef32470
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored jdk.internal.reflect.FieldAccessor archived mirror 0x00000007bef32400
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored jdk.internal.reflect.FieldAccessorImpl archived mirror 0x00000007bef32390
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored jdk.internal.reflect.UnsafeFieldAccessorImpl archived mirror 0x00000007bef322b0
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored jdk.internal.reflect.UnsafeStaticFieldAccessorImpl archived mirror 0x00000007bef32228
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored java.lang.annotation.Annotation archived mirror 0x00000007bef321b8
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored jdk.internal.reflect.CallerSensitive archived mirror 0x00000007bef32148
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored java.lang.invoke.MethodHandle archived mirror 0x00000007bef32070
[2025-05-19T18:14:51.242+0000][6.689s][1668][1771][trace] Restored java.lang.invoke.DirectMethodHandle archived mirror 0x00000007bef31f40
[2025-05-19T18:14:51.243+0000][6.689s][1668][1771][trace] Restored java.lang.invoke.VarHandle archived mirror 0x00000007bef31ea0
[2025-05-19T18:14:51.243+0000][6.689s][1668][1771][trace] Restored java.lang.invoke.MemberName archived mirror 0x00000007bef31d48
[2025-05-19T18:14:51.243+0000][6.689s][1668][1771][trace] Restored java.lang.invoke.ResolvedMethodName archived mirror 0x00000007bef31cd8
[2025-05-19T18:14:51.243+0000][6.689s][1668][1771][trace] Restored java.lang.invoke.MethodHandleNatives archived mirror 0x00000007bef31bc0
[2025-05-19T18:14:51.243+0000][6.689s][1668][1771][trace] Restored java.lang.invoke.LambdaForm archived mirror 0x00000007bef31a28
[2025-05-19T18:14:51.243+0000][6.689s][1668][1771][trace] Restored java.lang.invoke.MethodType archived mirror 0x00000007bef31950
[2025-05-19T18:14:51.243+0000][6.690s][1668][1771][trace] Restored java.lang.BootstrapMethodError archived mirror 0x00000007bef318d8
[2025-05-19T18:14:51.243+0000][6.690s][1668][1771][trace] Restored java.lang.invoke.CallSite archived mirror 0x00000007bef31820
[2025-05-19T18:14:51.243+0000][6.690s][1668][1771][trace] Restored java.lang.invoke.MethodHandleNatives$CallSiteContext archived mirror 0x00000007bef317b0
[2025-05-19T18:14:51.243+0000][6.690s][1668][1771][trace] Restored java.lang.invoke.ConstantCallSite archived mirror 0x00000007bef31740
[2025-05-19T18:14:51.243+0000][6.690s][1668][1771][trace] Restored java.lang.invoke.MutableCallSite archived mirror 0x00000007bef316c8
